ID,acname,acqualifier,acvalue,Smiles,Source,dois,standardized,pIC50
155556888,IC50,=,5e-09,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)N=C(C=C3)C#N,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C#N)nc34)CC2)CC1,8.301
132256209,IC50,=,5e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CN=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cncc(F)c1,8.301
166628522,IC50,=,5e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CSC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccsc1,8.301
118224356,IC50,=,5e-09,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CCCCC5)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)co2)ccn1,8.301
131839619,IC50,=,5e-09,C1CC(CCC1NC2=NC=NC3=C2C(=CN3)C4CCOCC4)N5CCOCC5,pubchem,10.1021/acs.jmedchem.7b01290,c1nc(NC2CCC(N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,8.301
171344056,IC50,=,5e-09,CC1=NC=NC=C1C2=NC3=C(C=C2)N=C(N=C3OC4(CC4)C)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2020.115815,Cc1ncncc1-c1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(OC3(C)CC3)c2n1,8.301
118173098,IC50,=,5e-09,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,8.301
137642189,IC50,=,5e-09,CC(C)C1=CNC2=C1C(=NC=N2)NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmc.2018.01.008,CC(C)c1c[nH]c2ncnc(NC3CCC(N(C)C)CC3)c12,8.301
68357884,IC50,=,5e-09,CC1=CN=C(C=C1)N2C(=CC(=N2)N3CCN(CC3)C)NC(=O)C4=C5N=CC=CN5N=C4,pubchem,10.1021/acsmedchemlett.5b00106,Cc1ccc(-n2nc(N3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,8.301
166635994,IC50,=,5e-09,CN1CCN(CC1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(C(=O)c2cccc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)c2)CC1,8.301
168297677,IC50,=,5e-09,CC1=C2C(=NN1)N=C(N=C2N[C@@H]3[C@@H]4C[C@H]([C@@H]3C(=O)N)C=C4)NC5=CC(=CC(=C5)F)N6CCOCC6,pubchem,10.1016/j.bmcl.2022.128900,Cc1[nH]nc2nc(Nc3cc(F)cc(N4CCOCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c12,8.301
168274422,IC50,=,5e-09,CN1C=CC2=C(C1=O)C(=NC(=N2)NC3=CN(N=C3)C)NC4CCC(CC4)N5CCN(CC5)C(=O)OC,pubchem,10.1016/j.bmc.2022.116729,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccn(C)c(=O)c34)CC2)CC1,8.301
44448941,IC50,=,5e-09,C1CNCCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)C(=O)N,pubchem,10.1016/j.bmcl.2008.04.042,NC(=O)c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,8.301
122196063,IC50,=,5e-09,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=CC=C3N2N=C(C=C3)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1016/j.bmcl.2015.09.028,Cn1cc(NC(=O)c2ccc3ccc(NC4CCCCC4N)nn23)c(C(F)(F)F)n1,8.301
168277848,IC50,=,5e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=CC=CC=C4C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2ccccc12,8.301
137634466,IC50,=,5e-09,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)C#N,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1NC(c1ccccc1)C(O)CO,8.301
168297479,IC50,=,5e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NC=N4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2[nH]cnc12,8.301
137634304,IC50,=,5e-09,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)NC(=O)C4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3[nH]c(O)cc3c2)cc1NC(c1ccccc1)C(O)CO,8.301
155542370,IC50,=,5e-09,CC1=NC2=C(C=C1)N=C(N=C2NC3CCC(CC3)N4CCN(CC4)C(=O)OC)NC5=CN(N=C5)C,pubchem,10.1016/j.bmc.2022.116729,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C)nc34)CC2)CC1,8.301
168294860,IC50,=,5e-09,CC(C)N1C=CC2=C(C1=O)C(=NC(=N2)NC3=CN(N=C3)C4CCN(CC4)C)NC5(CC5)C,pubchem,10.1016/j.bmc.2022.116729,CC(C)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,8.301
90155042,IC50,=,5.2e-09,CC(C)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)NC2=CC3=CC=NN3C=C2,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccn3nccc3c2)ncc1C(=O)NCC(F)C(C)(C)O,8.284
155590353,IC50,=,5.2e-09,CC(C)NC1=C2C=C(SC2=NC=C1C3=CN(N=N3)CCCO)C4=CNC(=O)C=C4,pubchem,10.1021/acsmedchemlett.1c00147,CC(C)Nc1c(-c2cn(CCCO)nn2)cnc2sc(-c3ccc(=O)[nH]c3)cc12,8.284
90134560,IC50,=,5.3e-09,CC(C)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)NC2=NC=C(C=N2)C#N,pubchem,10.1021/jm5016044,CC(C)Nc1cc(Nc2ncc(C#N)cn2)ncc1C(=O)NCC(F)C(C)(C)O,8.2757
90155093,IC50,=,5.6e-09,CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC2)NC3=NC4=C(C=C3)C=NC=C4)F)O,pubchem,10.1021/jm5016044,CC(C)(O)C(F)CNC(=O)c1cnc(Nc2ccc3cnccc3n2)cc1NC1CC1,8.2518
148115312,IC50,=,5.7e-09,CN1CCC(CC1)N2C=C3C=C(C=C(C3=N2)OC)NC(=O)C4=NC(=CC=C4)C(F)(F)F,pubchem,10.1016/j.bmcl.2020.127686,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(C3CCN(C)CC3)nc12,8.2441
156013713,IC50,=,5.7e-09,CC(C)NC1=CC(=NC=C1C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,8.2441
118414437,IC50,=,5.9e-09,COC1=CC2=C(C=CN=C2C=C1C(=O)N)OC[C@@H]3CCC(=O)N3,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3CCC(=O)N3)ccnc2cc1C(N)=O,8.2291
122181633,IC50,=,6e-09,CN1C=C(C(=N1)C2=NN=CO2)NC(=O)C3=C4N=C(C=CN4N=C3)N[C@@H]5CCCC[C@@H]5N,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4N)nc23)c(-c2nnco2)n1,8.2218
25169380,IC50,=,6e-09,COC1=CN2C(=NC=C2C3=NC(=CC=C3)NC4CCNCC4)C=C1,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,8.2218
168278537,IC50,=,6e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2cc[nH]c12,8.2218
155549539,IC50,=,6e-09,CC(C#N)C1=NC2=C(C=C1)N=C(N=C2NC3CCC(CC3)N4CCN(CC4)C(=O)OC)NC5=CN(N=C5)C,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)C#N)nc34)CC2)CC1,8.2218
137660846,IC50,=,6e-09,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCCC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCCC4)c23)CC1,8.2218
131839618,IC50,=,6e-09,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCOCC4,pubchem,10.1016/j.bmc.2018.01.008,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,8.2218
132256201,IC50,=,6e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6CC6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1C1CC1,8.2218
118172658,IC50,=,6e-09,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,8.2218
122181628,IC50,=,6e-09,CN1C=C(C(=N1)COC)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1021/acsmedchemlett.5b00107,COCc1nn(C)cc1NC(=O)c1cnn2ccc(NC3CCCCC3N)nc12,8.2218
118453721,IC50,=,6e-09,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)NC5=CN=CN=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cncnc3)ncc2-c2nc3ccncc3s2)C(O)C1O,8.2218
166635754,IC50,=,6e-09,CN1CCN(CC1)C2=NC=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(c2cc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)ccn2)CC1,8.2218
136983912,IC50,=,6e-09,C1C[C@H](CNC1)NC2=C(C(=O)NC(=N2)N3CCN(CC3)C4=CN=CC=C4)C5=NC6=CC=CC=C6S5,pubchem,10.1021/jm5016044,O=c1[nH]c(N2CCN(c3cccnc3)CC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,8.2218
168292197,IC50,=,6e-09,C1COCCN1C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)nc2ccsc12,8.2218
168281588,IC50,=,6e-09,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=CN(N=N4)C)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5cn(C)nn5)ccc4n3)cn2)CC1,8.2218
162642971,IC50,=,6.5e-09,CCC1(CCCN(C1)C2=NC3=C(C=C2NC(=O)C4=COC(=N4)C5=CC(=NC=C5)C)OC(=N3)N6CCOCC6)O,pubchem,10.1021/acsmedchemlett.0c00255,CCC1(O)CCCN(c2nc3nc(N4CCOCC4)oc3cc2NC(=O)c2coc(-c3ccnc(C)c3)n2)C1,8.1871
171343973,IC50,=,7e-09,CC1=NC(=NC=C1C2=NC3=C(C=C2)N=C(N=C3OC4(CC4)C)NC5=CN(N=C5)C6CCN(CC6)C)C,pubchem,10.1016/j.bmc.2020.115815,Cc1ncc(-c2ccc3nc(Nc4cnn(C5CCN(C)CC5)c4)nc(OC4(C)CC4)c3n2)c(C)n1,8.1549
117885730,IC50,=,7e-09,COC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=CN=C5,pubchem,10.1016/j.bmcl.2015.05.097,COc1cc(Nc2ncc(-c3nc4cnccc4s3)c(NC3CC(CO)C(O)C3O)n2)ccn1,8.1549
44449126,IC50,=,7e-09,COC1=CN2C(=NC=C2C3=NC(=CC=C3)NC4CNC4)C=C1,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,8.1549
68327832,IC50,=,7e-09,CC1=CN=C(C=C1)N2C(=CC(=N2)C3CCN(CC3)C(C)C)NC(=O)C4=C5N=CC=CN5N=C4,pubchem,10.1021/acsmedchemlett.5b00106,Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,8.1549
118475349,IC50,=,7e-09,C1CC(CCC1NC2=NC=NC3=C2C=C(C=C3)C#N)N4CCOCC4,pubchem,10.1016/j.bmcl.2017.04.050,N#Cc1ccc2ncnc(NC3CCC(N4CCOCC4)CC3)c2c1,8.1549
156010140,IC50,=,7e-09,CCCCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,8.1549
44448973,IC50,=,7e-09,CN1C=C(C=N1)C2=CN3C(=NC=C3C4=NC(=CC=C4)NC5CCNCC5)C=C2,pubchem,10.1016/j.bmcl.2008.04.042,Cn1cc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8.1549
168278302,IC50,=,7e-09,CN1CCN(CC1)C2=NC=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,CN1CCN(c2cc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4sccc4n3)ccn2)CC1,8.1549
130274633,IC50,=,7e-09,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C#N)cc23)CC1,8.1549
156156019,IC50,=,7.4e-09,CC1(CC2=CC(=C(C=C2O1)N3CCN(CC3)CCO)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCN(CCO)CC3)cc2O1,8.1308
68115559,IC50,=,7.5e-09,C1CC2=C([C@H]1CC(=O)N)C3=C(N=CN=C3S2)OC4CCC(CC4)N5CCOCC5,pubchem,10.1016/j.ejmech.2018.11.072,NC(=O)CC1CCc2sc3ncnc(OC4CCC(N5CCOCC5)CC4)c3c21,8.1249
118414336,IC50,=,7.6e-09,COC1=C(C=C2C=CN=C(C2=C1)OC[C@@H]3CCC(=O)N3)C(=O)N,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3CCC(=O)N3)nccc2cc1C(N)=O,8.1192
162672509,IC50,=,7.7e-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCNC4)nn23)c(C(F)F)n1,8.1135
162648829,IC50,=,7.7e-09,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=CN(N=C4C=C3C(C)(C)O)CCN(C)C,pubchem,10.1016/j.bmcl.2020.127686,Cc1cc(-c2nc(C(=O)Nc3cc4cn(CCN(C)C)nc4cc3C(C)(C)O)co2)ccn1,8.1135
130276452,IC50,=,8e-09,CS(=O)(=O)N1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CS(=O)(=O)N1CCN(C2CCC(Nc3ncnc4ccc(C#N)cc34)CC2)CC1,8.0969
25144732,IC50,=,3.7e-08,CCN(CC1=NSC(=C1)NC2=NC(=CN3C2=NC=C3C4=CNN=C4)C)C(C)(C)CO,pubchem,10.1016/j.bmcl.2010.08.140,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,7.4318
163409097,IC50,=,8e-09,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C)NC4=CN(N=C4)C,pubchem,10.1016/j.bmc.2022.116729,Cn1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,8.0969
71541999,IC50,=,8e-09,C1CCN(CC1)C2=C(C=C3C(=C2)N=C(O3)N4CCOCC4)NC(=O)C5=CC=CC(=N5)C6=CN=C(C=C6)N,pubchem,10.1021/acsmedchemlett.0c00255,Nc1ccc(-c2cccc(C(=O)Nc3cc4oc(N5CCOCC5)nc4cc3N3CCCCC3)n2)cn1,8.0969
118173137,IC50,=,8e-09,COC1=CC2=NN(C=C2C=C1NC(=O)C3=CC=CC(=N3)C(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)F)n1,8.0969
44449000,IC50,=,8e-09,COC1=NC=C(C=C1)C2=CN3C(=NC=C3C4=NC(=CC=C4)NC5CCNCC5)C=C2,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8.0969
156018266,IC50,=,8e-09,CC1=NC2=C(S1)C=C(C=C2)NC3=NC=C(C(=C3)NC(C)C)C(=O)NC[C@H](C(C)(C)O)F,pubchem,10.1021/acsmedchemlett.0c00082,Cc1nc2ccc(Nc3cc(NC(C)C)c(C(=O)NCC(F)C(C)(C)O)cn3)cc2s1,8.0969
58056092,IC50,=,8e-09,CN(CCN)C1=NC=C2C(=N1)C(=CS2)C(=O)NC3=C(C=C4C(=C3)C=CC=N4)OC,pubchem,10.1021/jm5016044,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12,8.0969
117885912,IC50,=,8e-09,COC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=CC=CC=C5C=C4,pubchem,10.1016/j.bmcl.2015.05.097,COc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(NC3CC(CO)C(O)C3O)n2)ccn1,8.0969
166635523,IC50,=,8e-09,C1COCCN1C2=NC=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccnc(N3CCOCC3)c2)ncc1-c1cccc(F)c1,8.0969
137646905,IC50,=,8e-09,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCOC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCOC4)c23)CC1,8.0969
168275026,IC50,=,8e-09,CC1=CNC2=C1C(=NC(=N2)NC3=CC=CC(=C3)C(=O)N4CCCC4)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,Cc1c[nH]c2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c12,8.0969
121364971,IC50,=,8.6e-09,CC(C)(CCN1C=C2C=C(C(=CC2=N1)C(C)(C)O)NC(=O)C3=NC(=CC=C3)C(F)(F)F)O,pubchem,10.1016/j.bmcl.2020.127686,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,8.0655
156169745,IC50,=,8.7e-09,CC1(CC2=CC(=C(C=C2O1)C3=CN(N=C3)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,Cn1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,8.0605
141505855,IC50,=,8.7e-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N4CCC[C@H](C4)N,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(N4CCCC(N)C4)nn23)c(C(F)F)n1,8.0605
132256188,IC50,=,9e-09,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=C(C=C6)C#N,pubchem,10.1021/acsmedchemlett.2c00056,N#Cc1ccc(-c2cnc(Nc3cccc(C(=O)N4CCCC4)c3)nc2NC2C3C=CC(C3)C2C(N)=O)cc1,8.0458
25169384,IC50,=,9e-09,C1CC(CNC1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,pubchem,10.1016/j.bmcl.2008.04.042,Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,8.0458
137643835,IC50,=,9e-09,CN(C)C(=O)C1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C(=CN4)C5CCOCC5,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C(=O)C1CCN(C2CCC(Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1,8.0458
121255074,IC50,=,9e-09,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C(F)(F)F,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C(F)(F)F)cc23)CC1,8.0458
168274398,IC50,=,9e-09,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)N(C=C4)C(F)F)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccn(C(F)F)c12,8.0458
124196796,IC50,=,9e-09,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CC[C@H](C5)F)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCC(F)C3)co2)ccn1,8.0458
162667709,IC50,=,9e-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCCCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCCCNC4)nn23)c(C(F)F)n1,8.0458
118173077,IC50,=,9e-09,COC1=CC2=NN(C=C2C=C1NC(=O)C3=CC=CC(=N3)[C@H](C(F)(F)F)O)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(O)C(F)(F)F)n1,8.0458
122516506,IC50,=,9.3e-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N4CCC[C@H](C4)N,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnn3ccc(N4CCCC(N)C4)nc23)c(C(F)F)n1,8.0315
132256199,IC50,=,1e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CN=CC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cccnc1,8.0
122181639,IC50,=,1e-08,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N4CCNCC4,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)(F)F)n1,8.0
121254788,IC50,=,1e-08,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)Br,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(Br)cc23)CC1,8.0
132256202,IC50,=,1e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=NC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccncc1,8.0
137644862,IC50,=,1e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)F,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(F)cc2)cc1NC(c1ccccc1)C(O)CO,8.0
